league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
NOR_Eliteserien,2021,regular_league,NOR,24/05/2021,19:00,Rosenborg,Molde,2,3,A,2.58,3.61,2.53,,,,,,,Norway,Eliteserien,2.7,3.75,2.72,2.65,3.7,2.63,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,17:00,Bodo/Glimt,Haugesund,2,0,H,6.74,4.77,1.43,,,,,,,Norway,Eliteserien,7.5,5,1.48,7.04,4.74,1.47,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,17:00,Lillestrom,Odd,1,0,H,2.98,3.28,2.39,,,,,,,Norway,Eliteserien,3.15,3.52,2.51,3.13,3.31,2.46,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,17:00,Sandefjord,Rosenborg,1,2,A,1.84,3.55,4.35,,,,,,,Norway,Eliteserien,1.92,3.85,5,1.88,3.56,4.63,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,17:00,Sarpsborg 08,Kristiansund,0,1,A,3.37,3.28,2.19,,,,,,,Norway,Eliteserien,3.75,3.42,2.3,3.64,3.36,2.2,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,17:00,Stabaek,Brann,2,0,H,2.94,3.5,2.3,,,,,,,Norway,Eliteserien,3.13,3.79,2.5,3.06,3.54,2.39,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,17:00,Stromsgodset,Tromso,1,1,D,3.28,3.62,2.1,,,,,,,Norway,Eliteserien,3.5,3.8,2.25,3.42,3.8,2.12,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,17:00,Viking,Mjondalen,2,1,H,4.3,3.78,1.78,,,,,,,Norway,Eliteserien,4.6,4,1.85,4.45,3.9,1.82,2021
NOR_Eliteserien,2021,regular_league,NOR,27/05/2021,19:00,Molde,Valerenga,2,3,A,4.15,4.02,1.76,,,,,,,Norway,Eliteserien,4.42,4.25,1.83,4.4,4.19,1.77,2021
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,14:00,Mjondalen,Molde,0,0,D,1.69,3.95,4.66,,,,,,,Norway,Eliteserien,1.76,4.24,5,1.74,4.04,4.84,2021
NOR_Eliteserien,2021,regular_league,NOR,30/05/2021,17:00,Brann,Stromsgodset,3,0,H,3.31,3.59,2.09,,,,,,,Norway,Eliteserien,3.61,3.75,2.23,3.51,3.67,2.12,2021
