football3_target_personnel_compact_ledger_v6	GER_Bundesliga
T	official-schedule-team:ca4e9e3753a7f7a04229e2dbb2eefafa575024422cd23a566b6522b653d7359b	FC Bayern München	Bundesliga	https://www.bundesliga.com/en/bundesliga/player	2026-08-24T15:59:13Z	-	UNKNOWN	CURRENT_ROSTER_SNAPSHOT	CURRENT_SOURCE_COMPLETE
P	GK	Manuel Neuer
P	GK	Sven Ulreich
P	GK	Jonas Urbig
P	DEF	Dayot Upamecano
P	DEF	Minjae Kim
P	DEF	Jonathan Tah
P	DEF	Nathaniel Brown
P	DEF	Alphonso Davies
P	DEF	Hiroki Ito
P	DEF	Josip Stanišić
P	MID	Joshua Kimmich
P	MID	Tom Bischof
P	MID	Jamal Musiala
P	MID	Arijon Ibrahimović
P	MID	Konrad Laimer
P	MID	Ismael Saibari
P	MID	Lennart Karl
P	MID	Aleksandar Pavlović
P	MID	David Santos Daiber
P	MID	Felipe Chávez
P	FWD	Serge Gnabry
P	FWD	Harry Kane
P	FWD	Luis Díaz
P	FWD	Michael Olise
T	official-schedule-team:bbaad1088a4e3bc945a899b2c9f315ec25d78c2c20b2bb653d1759ab327d165f	Borussia Dortmund	Bundesliga	https://www.bundesliga.com/en/bundesliga/player	2026-08-24T15:59:13Z	-	UNKNOWN	CURRENT_ROSTER_SNAPSHOT	CURRENT_SOURCE_COMPLETE
P	GK	Gregor Kobel
P	GK	Patrick Drewes
P	GK	Silas Ostrzinski
P	GK	Alexander Meyer
P	GK	Diant Ramaj
P	DEF	Waldemar Anton
P	DEF	Nico Schlotterbeck
P	DEF	Ramy Bensebaini
P	DEF	Joane Gadou
P	DEF	Daniel Svensson
P	DEF	Julian Ryerson
P	DEF	Filippo Mané
P	DEF	Almugera Kabar
P	DEF	Luca Reggiani
P	MID	Jobe Bellingham
P	MID	Felix Nmecha
P	MID	Carney Chukwuemeka
P	MID	Konstantinos Karetsas
P	MID	Marcel Sabitzer
P	MID	Emre Can
P	MID	Justin Lerma
P	MID	Mussa Kaba
P	FWD	Serhou Guirassy
P	FWD	Maximilian Beier
P	FWD	Fabio Silva
P	FWD	Samuele Inácio
P	FWD	Mathis Albert
T	official-schedule-team:4b5038a5ff21472675195852900d15fd782a555bc18112680450249b393629a4	1. FC Union Berlin	Bundesliga	https://www.bundesliga.com/en/bundesliga/player	2026-08-24T15:59:13Z	-	UNKNOWN	CURRENT_ROSTER_SNAPSHOT	CURRENT_SOURCE_COMPLETE
P	GK	Frederik Rønnow
P	GK	Carl Klaus
P	GK	Matheo Raab
P	GK	Fritz Gagzow
P	DEF	Andrik Markgraf
P	DEF	Zeno Van den Bosch
P	DEF	Marvin Friedrich
P	DEF	Leopold Querfeld
P	DEF	Tom Rothe
P	DEF	Derrick Köhn
P	DEF	Josip Juranovic
P	DEF	Christopher Trimmel
P	DEF	Stanley Nsoki
P	DEF	Oluwaseun Ogbemudia
P	MID	Aljoscha Kemlein
P	MID	Rani Khedira
P	MID	Woo-yeong Jeong
P	MID	András Schäfer
P	MID	Janik Haberer
P	MID	Tim Skarke
P	MID	Robert Skov
P	MID	Duje Slišković
P	MID	Tim Blaszczak
P	MID	Linus Güther
P	FWD	Oliver Burke
P	FWD	Livan Burcu
P	FWD	Ilyas Ansah
P	FWD	Andrej Ilić
P	FWD	Marin Ljubicic
P	FWD	Dmytro Bogdanov
P	FWD	Mekhi Gray
P	FWD	Julien Friedrich
P	FWD	Emmanuel Latte Lath
T	official-schedule-team:8a2f4270e89a6d916fecfa985e4f812def92a6fa4ac9a2839087464ab4ab6615	Hamburger SV	Bundesliga	https://www.bundesliga.com/en/bundesliga/player	2026-08-24T15:59:13Z	-	UNKNOWN	CURRENT_ROSTER_SNAPSHOT	CURRENT_SOURCE_COMPLETE
P	GK	Daniel Heuer Fernandes
P	GK	Fernando Dickes
P	GK	Sander Tangvik
P	DEF	Warmed Omari
P	DEF	Jordan Torunarigha
P	DEF	Louis Lemke
P	DEF	Joel Agyekum
P	DEF	Shafiq Nandja
P	DEF	Miro Muheim
P	MID	Bilal Nadir
P	MID	Martin Adeline
P	MID	Albert Sambi Lokonga
P	MID	Daniel Elfadli
P	MID	Immanuël Pherai
P	MID	Albert Grønbæk
P	MID	Nicolai Remberg
P	MID	Kofi Amoako
P	MID	Nicolas Capaldo
P	FWD	Jean-Luc Dompé
P	FWD	Rayan Philippe
P	FWD	Yussuf Poulsen
P	FWD	Bakery Jatta
P	FWD	Otto Stange
P	FWD	Patson Daka
P	FWD	Emir Sahiti
P	FWD	Alexander Rössing-Lelesiit
P	FWD	Fabio Baldé
T	official-schedule-team:75a935dc291890bea2b8e62607794de68dff55c83a5e5c90b3f4939e54df3bfb	VfB Stuttgart	Bundesliga	https://www.bundesliga.com/en/bundesliga/player	2026-08-24T15:59:13Z	-	UNKNOWN	CURRENT_ROSTER_SNAPSHOT	CURRENT_SOURCE_COMPLETE
P	GK	Fabian Bredlow
P	GK	Marius Funk
P	GK	Dennis Seimen
P	GK	Stefan Drljača
P	DEF	Ameen Al-Dakhil
P	DEF	Ramon Hendriks
P	DEF	Josha Vagnoman
P	DEF	Maximilian Mittelstädt
P	DEF	Luca Jaquez
P	DEF	Leonidas Stergiou
P	DEF	Lorenz Assignon
P	DEF	Dan-Axel Zagadou
P	DEF	Jeff Chabot
P	DEF	Finn Jeltsch
P	MID	Angelo Stiller
P	MID	Chris Führich
P	MID	Bilal El Khannouss
P	MID	Atakan Karazor
P	MID	Grischa Prömel
P	MID	Nikolas Nartey
P	MID	Chema
P	MID	Mirza Ćatović
P	MID	Laurin Ulrich
P	MID	Ertugrul Yigit
P	MID	Jarzinho Malanga
P	MID	Lazar Jovanović
P	FWD	Tiago Tomás
P	FWD	Ermedin Demirović
P	FWD	Justin Diehl
P	FWD	Jamie Leweling
P	FWD	Jovan Milošević
P	FWD	Jeremy Arévalo
P	FWD	Deniz Undav
P	FWD	Badredine Bouanani
P	FWD	Leo Sauer
