competition_id,season,source_season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Country,League,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
BRA_SerieA,2021,2021,regular_league,BRA,29/05/2021,23:00,Cuiaba,Juventude,2,2,D,Brazil,Serie A,3.51,3.06,2.21,,,,,,,3.79,3.25,2.27,3.69,3.11,2.27,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,00:00,Bahia,Santos,3,0,H,Brazil,Serie A,3.09,3.15,2.36,,,,,,,3.21,3.41,2.53,3.2,3.13,2.49,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,01:00,Sao Paulo,Fluminense,0,0,D,Brazil,Serie A,4.65,3.12,1.9,,,,,,,5.31,3.5,1.97,5.16,3.26,1.87,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,15:00,Atletico-MG,Fortaleza,1,2,A,Brazil,Serie A,6.98,4.14,1.47,,,,,,,8.1,4.42,1.53,7.31,4.42,1.48,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,20:00,Ceara,Gremio,3,2,H,Brazil,Serie A,2.16,3.09,3.62,,,,,,,2.23,3.29,3.91,2.19,3.23,3.74,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,20:00,Flamengo RJ,Palmeiras,1,0,H,Brazil,Serie A,4.33,3.52,1.82,,,,,,,4.77,3.76,1.88,4.61,3.61,1.85,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,22:15,Athletico-PR,America MG,1,0,H,Brazil,Serie A,3.18,2.95,2.44,,,,,,,3.37,3.25,2.57,3.33,2.96,2.53,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,22:15,Chapecoense-SC,Bragantino,0,3,A,Brazil,Serie A,2.02,3.25,3.88,,,,,,,2.08,3.33,4.23,2.03,3.33,4.14,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/05/2021,22:15,Corinthians,Atletico GO,0,1,A,Brazil,Serie A,3.9,3.22,2.01,,,,,,,4.2,3.4,2.1,4.09,3.3,2.06,2021
BRA_SerieA,2021,2021,regular_league,BRA,31/05/2021,00:30,Internacional,Sport Recife,2,2,D,Brazil,Serie A,9.41,5.07,1.32,,,,,,,11.07,5.5,1.36,10.8,5.37,1.32,2021
BRA_SerieA,2021,2021,regular_league,BRA,05/06/2021,23:00,Atletico GO,Sao Paulo,2,0,H,Brazil,Serie A,2.41,2.84,3.38,,,,,,,2.51,3.1,3.65,2.51,2.87,3.49,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/06/2021,01:00,Bragantino,Bahia,3,3,D,Brazil,Serie A,4.05,3.31,1.95,,,,,,,4.33,3.54,2.01,4.27,3.39,1.98,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/06/2021,01:00,Santos,Ceara,3,1,H,Brazil,Serie A,4,3.32,1.96,,,,,,,4.58,3.5,2.08,4.46,3.37,1.94,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/06/2021,15:00,Fluminense,Cuiaba,1,0,H,Brazil,Serie A,5.31,3.45,1.71,,,,,,,6,3.66,1.8,5.99,3.49,1.71,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/06/2021,20:00,America MG,Corinthians,0,1,A,Brazil,Serie A,3.81,3.03,2.12,,,,,,,4.12,3.41,2.25,4.12,3.06,2.15,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/06/2021,20:00,Fortaleza,Internacional,5,1,H,Brazil,Serie A,2.9,2.93,2.66,,,,,,,3.06,3.17,2.85,3.06,2.99,2.69,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/06/2021,22:15,Juventude,Athletico-PR,0,3,A,Brazil,Serie A,2.7,2.95,2.82,,,,,,,2.88,3.1,3.02,2.8,3.01,2.92,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/06/2021,22:15,Palmeiras,Chapecoense-SC,3,1,H,Brazil,Serie A,8.91,4.51,1.37,,,,,,,10.29,5.08,1.41,10.19,4.68,1.38,2021
BRA_SerieA,2021,2021,regular_league,BRA,07/06/2021,00:30,Sport Recife,Atletico-MG,0,1,A,Brazil,Serie A,1.9,3.33,4.23,,,,,,,2.01,3.5,4.75,1.92,3.44,4.49,2021
BRA_SerieA,2021,2021,regular_league,BRA,12/06/2021,23:00,Palmeiras,Corinthians,1,1,D,Brazil,Serie A,4.36,3.3,1.88,,,,,,,5,3.55,1.99,4.8,3.36,1.89,2021
BRA_SerieA,2021,2021,regular_league,BRA,12/06/2021,23:00,Santos,Juventude,0,0,D,Brazil,Serie A,5.51,3.73,1.63,,,,,,,6.32,4,1.68,5.82,3.85,1.65,2021
BRA_SerieA,2021,2021,regular_league,BRA,13/06/2021,20:00,Atletico-MG,Sao Paulo,1,0,H,Brazil,Serie A,3.6,3.19,2.12,,,,,,,3.83,3.37,2.22,3.78,3.23,2.17,2021
BRA_SerieA,2021,2021,regular_league,BRA,13/06/2021,20:00,Flamengo RJ,America MG,2,0,H,Brazil,Serie A,6.71,4.07,1.5,,,,,,,7.5,4.3,1.53,7.26,4.14,1.52,2021
BRA_SerieA,2021,2021,regular_league,BRA,13/06/2021,20:00,Gremio,Athletico-PR,0,1,A,Brazil,Serie A,4.78,3.25,1.83,,,,,,,5.14,3.5,1.9,5.04,3.27,1.88,2021
BRA_SerieA,2021,2021,regular_league,BRA,14/06/2021,00:30,Bahia,Internacional,0,1,A,Brazil,Serie A,2.8,3.19,2.54,,,,,,,2.94,3.32,2.7,2.86,3.32,2.61,2021
BRA_SerieA,2021,2021,regular_league,BRA,14/06/2021,00:30,Bragantino,Fluminense,2,2,D,Brazil,Serie A,3.94,3.26,1.99,,,,,,,4.3,3.45,2.08,4.29,3.32,2,2021
BRA_SerieA,2021,2021,regular_league,BRA,14/06/2021,00:30,Chapecoense-SC,Ceara,0,0,D,Brazil,Serie A,2.37,3.04,3.22,,,,,,,2.45,3.26,3.56,2.42,3.11,3.36,2021
BRA_SerieA,2021,2021,regular_league,BRA,14/06/2021,00:30,Fortaleza,Sport Recife,1,0,H,Brazil,Serie A,5.62,3.45,1.68,,,,,,,6.1,3.79,1.74,5.92,3.55,1.7,2021
BRA_SerieA,2021,2021,regular_league,BRA,16/06/2021,23:00,Internacional,Atletico-MG,0,1,A,Brazil,Serie A,2.88,3.12,2.5,,,,,,,3.12,3.3,2.63,3.05,3.2,2.54,2021
BRA_SerieA,2021,2021,regular_league,BRA,16/06/2021,23:00,Sao Paulo,Chapecoense-SC,1,1,D,Brazil,Serie A,8.64,4.88,1.35,,,,,,,9.86,5.26,1.38,9.07,5.26,1.36,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/06/2021,00:30,Corinthians,Bragantino,1,2,A,Brazil,Serie A,3.07,2.95,2.51,,,,,,,3.29,3.13,2.68,3.18,3.03,2.57,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/06/2021,01:30,Juventude,Palmeiras,0,3,A,Brazil,Serie A,1.76,3.39,5,,,,,,,1.85,3.6,5.79,1.8,3.45,5.22,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/06/2021,20:00,America MG,Cuiaba,0,0,D,Brazil,Serie A,4.37,3.07,1.97,,,,,,,4.7,3.28,2.06,4.63,3.1,2.01,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/06/2021,20:00,Ceara,Bahia,1,2,A,Brazil,Serie A,3.02,3.04,2.48,,,,,,,3.15,3.18,2.58,3.11,3.14,2.55,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/06/2021,23:00,Atletico GO,Fortaleza,0,0,D,Brazil,Serie A,3.22,2.82,2.51,,,,,,,3.42,3.1,2.6,3.37,2.86,2.59,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/06/2021,23:00,Fluminense,Santos,1,0,H,Brazil,Serie A,3.86,3.12,2.07,,,,,,,4.1,3.4,2.16,3.98,3.2,2.13,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/06/2021,23:00,Sport Recife,Gremio,1,0,H,Brazil,Serie A,1.84,3.39,4.45,,,,,,,1.93,3.57,5,1.85,3.55,4.71,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/06/2021,01:00,Flamengo RJ,Bragantino,2,3,A,Brazil,Serie A,5.33,3.78,1.63,,,,,,,6,4.01,1.68,5.64,4.01,1.64,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/06/2021,15:00,Palmeiras,America MG,2,1,H,Brazil,Serie A,6.08,3.73,1.58,,,,,,,6.6,4,1.66,6.41,3.83,1.61,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/06/2021,20:00,Bahia,Corinthians,0,0,D,Brazil,Serie A,3.27,3.04,2.34,,,,,,,3.5,3.16,2.46,3.32,3.11,2.44,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/06/2021,20:00,Internacional,Ceara,1,1,D,Brazil,Serie A,5.44,3.54,1.67,,,,,,,6.12,3.74,1.72,6.12,3.66,1.67,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/06/2021,22:15,Athletico-PR,Atletico GO,2,1,H,Brazil,Serie A,4.29,2.99,2.02,,,,,,,4.58,3.25,2.07,4.47,3.12,2.04,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/06/2021,22:15,Fortaleza,Fluminense,1,1,D,Brazil,Serie A,3.4,2.94,2.33,,,,,,,3.7,3.08,2.4,3.59,2.97,2.39,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/06/2021,22:15,Santos,Sao Paulo,2,0,H,Brazil,Serie A,2.41,3.09,3.06,,,,,,,2.5,3.21,3.27,2.41,3.21,3.27,2021
BRA_SerieA,2021,2021,regular_league,BRA,21/06/2021,00:30,Juventude,Sport Recife,1,0,H,Brazil,Serie A,3.21,2.93,2.42,,,,,,,3.49,3.1,2.55,3.41,2.97,2.48,2021
BRA_SerieA,2021,2021,regular_league,BRA,22/06/2021,00:00,Atletico-MG,Chapecoense-SC,1,1,D,Brazil,Serie A,10.08,5.43,1.28,,,,,,,11.93,6.03,1.31,10.78,5.79,1.29,2021
BRA_SerieA,2021,2021,regular_league,BRA,23/06/2021,23:00,Atletico GO,Fluminense,1,0,H,Brazil,Serie A,2.81,2.86,2.78,,,,,,,2.97,3.1,3,2.87,2.89,2.95,2021
BRA_SerieA,2021,2021,regular_league,BRA,23/06/2021,23:00,Bragantino,Palmeiras,3,1,H,Brazil,Serie A,2.81,3.15,2.55,,,,,,,2.95,3.36,2.65,2.91,3.22,2.64,2021
BRA_SerieA,2021,2021,regular_league,BRA,23/06/2021,23:00,Flamengo RJ,Fortaleza,2,1,H,Brazil,Serie A,7.42,4.23,1.44,,,,,,,8.23,4.5,1.49,8.22,4.38,1.45,2021
BRA_SerieA,2021,2021,regular_league,BRA,23/06/2021,23:00,Sao Paulo,Cuiaba,2,2,D,Brazil,Serie A,6.92,3.81,1.53,,,,,,,7.66,4,1.6,7.4,3.88,1.55,2021
BRA_SerieA,2021,2021,regular_league,BRA,24/06/2021,20:00,America MG,Juventude,1,1,D,Brazil,Serie A,5.25,3.23,1.77,,,,,,,6,3.41,1.85,5.46,3.23,1.84,2021
BRA_SerieA,2021,2021,regular_league,BRA,24/06/2021,23:00,Ceara,Atletico-MG,2,1,H,Brazil,Serie A,2.26,3.19,3.24,,,,,,,2.34,3.35,3.51,2.29,3.32,3.38,2021
BRA_SerieA,2021,2021,regular_league,BRA,24/06/2021,23:00,Chapecoense-SC,Internacional,1,2,A,Brazil,Serie A,1.94,3.19,4.22,,,,,,,2,3.48,4.69,1.97,3.27,4.49,2021
BRA_SerieA,2021,2021,regular_league,BRA,24/06/2021,23:00,Corinthians,Sport Recife,2,1,H,Brazil,Serie A,5.31,3.37,1.73,,,,,,,5.9,3.5,1.79,5.73,3.5,1.74,2021
BRA_SerieA,2021,2021,regular_league,BRA,25/06/2021,01:30,Bahia,Athletico-PR,2,1,H,Brazil,Serie A,3.02,2.86,2.61,,,,,,,3.25,3,2.8,2.99,2.97,2.77,2021
BRA_SerieA,2021,2021,regular_league,BRA,25/06/2021,01:30,Gremio,Santos,2,2,D,Brazil,Serie A,4.03,3.07,2.04,,,,,,,4.32,3.25,2.13,4.32,3.11,2.08,2021
BRA_SerieA,2021,2021,regular_league,BRA,27/06/2021,15:00,Juventude,Flamengo RJ,1,0,H,Brazil,Serie A,1.47,4.07,7.16,,,,,,,1.52,4.5,8.47,1.5,4.14,7.72,2021
BRA_SerieA,2021,2021,regular_league,BRA,27/06/2021,20:00,Fluminense,Corinthians,1,1,D,Brazil,Serie A,3.25,2.8,2.5,,,,,,,3.6,3.1,2.63,3.37,2.86,2.59,2021
BRA_SerieA,2021,2021,regular_league,BRA,28/06/2021,00:00,Athletico-PR,Chapecoense-SC,2,2,D,Brazil,Serie A,6.84,3.62,1.56,,,,,,,8.12,3.85,1.63,7.66,3.64,1.58,2021
BRA_SerieA,2021,2021,regular_league,BRA,28/06/2021,00:00,Gremio,Fortaleza,0,0,D,Brazil,Serie A,4.23,3.15,1.96,,,,,,,4.6,3.27,2.07,4.49,3.19,2.01,2021
BRA_SerieA,2021,2021,regular_league,BRA,28/06/2021,00:00,Palmeiras,Bahia,3,2,H,Brazil,Serie A,5.58,3.74,1.62,,,,,,,7,3.91,1.67,6.02,3.81,1.65,2021
BRA_SerieA,2021,2021,regular_league,BRA,28/06/2021,00:30,America MG,Internacional,1,1,D,Brazil,Serie A,2.79,2.93,2.75,,,,,,,2.95,3.1,2.85,2.87,3.01,2.84,2021
BRA_SerieA,2021,2021,regular_league,BRA,28/06/2021,00:30,Ceara,Sao Paulo,1,1,D,Brazil,Serie A,2.72,3.04,2.72,,,,,,,2.88,3.22,2.81,2.86,3.11,2.77,2021
BRA_SerieA,2021,2021,regular_league,BRA,28/06/2021,00:30,Santos,Atletico-MG,2,0,H,Brazil,Serie A,2.53,3.13,2.86,,,,,,,2.65,3.32,3,2.63,3.14,3,2021
BRA_SerieA,2021,2021,regular_league,BRA,28/06/2021,00:30,Sport Recife,Cuiaba,0,0,D,Brazil,Serie A,3.45,2.92,2.33,,,,,,,3.67,3.1,2.4,3.63,2.96,2.38,2021
BRA_SerieA,2021,2021,regular_league,BRA,29/06/2021,00:00,Atletico GO,Bragantino,0,1,A,Brazil,Serie A,2.21,3.21,3.33,,,,,,,2.28,3.32,3.6,2.25,3.27,3.53,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/06/2021,20:00,Fluminense,Athletico-PR,1,4,A,Brazil,Serie A,3.22,2.9,2.44,,,,,,,3.42,3.07,2.56,3.37,2.95,2.51,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/06/2021,20:00,Fortaleza,Chapecoense-SC,3,2,H,Brazil,Serie A,6.78,3.99,1.5,,,,,,,7.5,4.3,1.55,7.12,4.06,1.54,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/06/2021,23:00,Bahia,America MG,3,4,A,Brazil,Serie A,3.69,3.11,2.12,,,,,,,3.92,3.32,2.2,3.86,3.15,2.18,2021
BRA_SerieA,2021,2021,regular_league,BRA,30/06/2021,23:00,Internacional,Palmeiras,1,2,A,Brazil,Serie A,2.84,3.1,2.58,,,,,,,3.04,3.25,2.7,2.98,3.12,2.65,2021
BRA_SerieA,2021,2021,regular_league,BRA,01/07/2021,00:30,Santos,Sport Recife,0,0,D,Brazil,Serie A,5.89,3.36,1.67,,,,,,,6.38,3.54,1.73,6.31,3.4,1.71,2021
BRA_SerieA,2021,2021,regular_league,BRA,01/07/2021,01:30,Corinthians,Sao Paulo,0,0,D,Brazil,Serie A,2.57,2.83,3.12,,,,,,,2.65,3.1,3.45,2.6,2.92,3.28,2021
BRA_SerieA,2021,2021,regular_league,BRA,01/07/2021,01:30,Juventude,Gremio,2,0,H,Brazil,Serie A,1.91,3.14,4.49,,,,,,,2.02,3.4,4.9,1.97,3.16,4.76,2021
BRA_SerieA,2021,2021,regular_league,BRA,01/07/2021,20:00,Bragantino,Ceara,0,0,D,Brazil,Serie A,5.47,3.79,1.62,,,,,,,6.01,4,1.67,5.86,3.92,1.64,2021
BRA_SerieA,2021,2021,regular_league,BRA,01/07/2021,23:00,Atletico-MG,Atletico GO,4,1,H,Brazil,Serie A,5.17,3.36,1.75,,,,,,,5.55,3.55,1.82,5.43,3.51,1.76,2021
BRA_SerieA,2021,2021,regular_league,BRA,02/07/2021,00:00,Cuiaba,Flamengo RJ,0,2,A,Brazil,Serie A,1.59,3.76,5.95,,,,,,,1.65,4,6.74,1.6,3.86,6.51,2021
BRA_SerieA,2021,2021,regular_league,BRA,03/07/2021,23:00,America MG,Santos,2,0,H,Brazil,Serie A,3.47,3.09,2.21,,,,,,,3.7,3.3,2.3,3.63,3.18,2.26,2021
BRA_SerieA,2021,2021,regular_league,BRA,03/07/2021,23:00,Athletico-PR,Fortaleza,2,1,H,Brazil,Serie A,3.84,3.09,2.09,,,,,,,4.17,3.28,2.17,4.1,3.18,2.1,2021
BRA_SerieA,2021,2021,regular_league,BRA,04/07/2021,01:00,Corinthians,Internacional,1,1,D,Brazil,Serie A,3.22,2.93,2.44,,,,,,,3.45,3.13,2.54,3.37,2.92,2.54,2021
BRA_SerieA,2021,2021,regular_league,BRA,04/07/2021,15:00,Chapecoense-SC,Bahia,0,2,A,Brazil,Serie A,2.3,3.2,3.17,,,,,,,2.42,3.4,3.4,2.39,3.25,3.26,2021
BRA_SerieA,2021,2021,regular_league,BRA,04/07/2021,20:00,Flamengo RJ,Fluminense,0,1,A,Brazil,Serie A,4.96,3.44,1.75,,,,,,,5.7,3.57,1.82,5.23,3.56,1.78,2021
BRA_SerieA,2021,2021,regular_league,BRA,04/07/2021,20:00,Sport Recife,Palmeiras,0,1,A,Brazil,Serie A,1.87,3.37,4.31,,,,,,,1.96,3.5,4.88,1.95,3.38,4.44,2021
BRA_SerieA,2021,2021,regular_league,BRA,04/07/2021,22:15,Ceara,Juventude,2,0,H,Brazil,Serie A,4.54,3.21,1.89,,,,,,,4.9,3.4,1.99,4.85,3.22,1.93,2021
BRA_SerieA,2021,2021,regular_league,BRA,04/07/2021,22:15,Cuiaba,Atletico-MG,0,1,A,Brazil,Serie A,1.89,3.24,4.47,,,,,,,1.95,3.33,4.75,1.93,3.33,4.66,2021
BRA_SerieA,2021,2021,regular_league,BRA,04/07/2021,22:15,Sao Paulo,Bragantino,1,2,A,Brazil,Serie A,3.39,3.05,2.27,,,,,,,3.72,3.16,2.4,3.63,3.16,2.27,2021
BRA_SerieA,2021,2021,regular_league,BRA,05/07/2021,00:30,Gremio,Atletico GO,0,1,A,Brazil,Serie A,6.41,3.96,1.53,,,,,,,7.2,4.2,1.61,6.71,4.18,1.54,2021
BRA_SerieA,2021,2021,regular_league,BRA,06/07/2021,23:30,Santos,Athletico-PR,2,1,H,Brazil,Serie A,2.85,3,2.62,,,,,,,3.02,3.16,2.73,2.96,3.08,2.7,2021
BRA_SerieA,2021,2021,regular_league,BRA,07/07/2021,22:00,Bahia,Juventude,1,0,H,Brazil,Serie A,5.05,3.42,1.74,,,,,,,5.6,3.65,1.81,5.43,3.42,1.79,2021
BRA_SerieA,2021,2021,regular_league,BRA,07/07/2021,22:00,Bragantino,Cuiaba,1,1,D,Brazil,Serie A,5.84,3.63,1.62,,,,,,,6.75,4,1.69,6.17,3.67,1.66,2021
BRA_SerieA,2021,2021,regular_league,BRA,07/07/2021,22:00,Fortaleza,America MG,4,0,H,Brazil,Serie A,4.54,3.35,1.83,,,,,,,4.9,3.53,1.91,4.72,3.47,1.87,2021
BRA_SerieA,2021,2021,regular_league,BRA,07/07/2021,23:00,Atletico-MG,Flamengo RJ,2,1,H,Brazil,Serie A,2.43,3.15,2.98,,,,,,,2.53,3.41,3.2,2.53,3.12,3.14,2021
BRA_SerieA,2021,2021,regular_league,BRA,07/07/2021,23:00,Palmeiras,Gremio,2,0,H,Brazil,Serie A,3.87,3.33,1.99,,,,,,,4.38,3.5,2.06,4.04,3.38,2.04,2021
BRA_SerieA,2021,2021,regular_league,BRA,07/07/2021,23:15,Atletico GO,Sport Recife,1,1,D,Brazil,Serie A,4.59,3.1,1.92,,,,,,,4.9,3.34,2.02,4.78,3.13,1.97,2021
BRA_SerieA,2021,2021,regular_league,BRA,08/07/2021,01:30,Fluminense,Ceara,0,0,D,Brazil,Serie A,3.57,2.95,2.24,,,,,,,3.78,3.1,2.34,3.78,2.99,2.3,2021
BRA_SerieA,2021,2021,regular_league,BRA,08/07/2021,01:30,Internacional,Sao Paulo,0,2,A,Brazil,Serie A,2.7,3,2.78,,,,,,,2.87,3.19,2.87,2.8,3.08,2.85,2021
BRA_SerieA,2021,2021,regular_league,BRA,09/07/2021,01:00,Chapecoense-SC,Corinthians,0,1,A,Brazil,Serie A,1.98,3.1,4.23,,,,,,,2.04,3.25,4.53,2.01,3.17,4.49,2021
BRA_SerieA,2021,2021,regular_league,BRA,10/07/2021,20:30,Gremio,Internacional,0,0,D,Brazil,Serie A,3.34,3.03,2.32,,,,,,,3.51,3.2,2.46,3.48,3.06,2.39,2021
BRA_SerieA,2021,2021,regular_league,BRA,10/07/2021,20:30,Palmeiras,Santos,3,2,H,Brazil,Serie A,6.46,4,1.53,,,,,,,7.72,4.2,1.6,6.98,4.08,1.54,2021
BRA_SerieA,2021,2021,regular_league,BRA,10/07/2021,21:30,Athletico-PR,Bragantino,2,2,D,Brazil,Serie A,2.83,3.18,2.55,,,,,,,3.05,3.4,2.71,2.9,3.3,2.6,2021
BRA_SerieA,2021,2021,regular_league,BRA,10/07/2021,23:00,America MG,Atletico-MG,0,1,A,Brazil,Serie A,1.99,3.23,4.01,,,,,,,2.06,3.38,4.2,2.01,3.38,4.12,2021
BRA_SerieA,2021,2021,regular_league,BRA,10/07/2021,23:00,Sao Paulo,Bahia,1,0,H,Brazil,Serie A,4.28,3.31,1.9,,,,,,,4.6,3.63,1.99,4.54,3.31,1.95,2021
BRA_SerieA,2021,2021,regular_league,BRA,10/07/2021,23:00,Sport Recife,Fluminense,1,2,A,Brazil,Serie A,2.9,2.83,2.75,,,,,,,3.01,3,3.06,2.97,2.93,2.81,2021
BRA_SerieA,2021,2021,regular_league,BRA,11/07/2021,15:00,Juventude,Atletico GO,1,1,D,Brazil,Serie A,3.15,2.85,2.55,,,,,,,3.35,3.1,2.72,3.27,2.95,2.58,2021
BRA_SerieA,2021,2021,regular_league,BRA,11/07/2021,22:15,Cuiaba,Ceara,2,2,D,Brazil,Serie A,2.79,2.83,2.87,,,,,,,2.93,3,3.16,2.86,2.94,2.92,2021
BRA_SerieA,2021,2021,regular_league,BRA,11/07/2021,22:15,Flamengo RJ,Chapecoense-SC,2,1,H,Brazil,Serie A,15.15,6.41,1.2,,,,,,,21,7,1.22,18.35,6.54,1.2,2021
BRA_SerieA,2021,2021,regular_league,BRA,12/07/2021,00:30,Fortaleza,Corinthians,1,0,H,Brazil,Serie A,3.41,2.95,2.32,,,,,,,3.6,3.16,2.44,3.56,2.96,2.41,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/07/2021,21:00,Ceara,Athletico-PR,1,0,H,Brazil,Serie A,3.9,3.18,2.04,,,,,,,4.23,3.42,2.15,4.17,3.2,2.08,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/07/2021,21:00,Sao Paulo,Fortaleza,0,1,A,Brazil,Serie A,3.84,3,2.12,,,,,,,4.23,3.14,2.25,4.07,3.11,2.15,2021
BRA_SerieA,2021,2021,regular_league,BRA,17/07/2021,23:00,Corinthians,Atletico-MG,1,2,A,Brazil,Serie A,2.88,2.94,2.67,,,,,,,3.1,3.2,2.83,2.98,3.03,2.72,2021
BRA_SerieA,2021,2021,regular_league,BRA,18/07/2021,01:00,Fluminense,Gremio,0,1,A,Brazil,Serie A,2.92,2.96,2.62,,,,,,,3.34,3.1,2.72,2.99,3.02,2.72,2021
BRA_SerieA,2021,2021,regular_league,BRA,18/07/2021,15:00,Chapecoense-SC,Cuiaba,2,3,A,Brazil,Serie A,3.06,2.91,2.54,,,,,,,3.39,3.1,2.63,3.23,3.01,2.56,2021
BRA_SerieA,2021,2021,regular_league,BRA,18/07/2021,20:00,Atletico GO,Palmeiras,0,3,A,Brazil,Serie A,1.93,3.32,4.11,,,,,,,2.01,3.75,4.62,1.97,3.39,4.31,2021
BRA_SerieA,2021,2021,regular_league,BRA,18/07/2021,22:15,Bahia,Flamengo RJ,0,5,A,Brazil,Serie A,1.65,3.84,5.08,,,,,,,1.71,4.1,5.44,1.67,3.94,5.44,2021
BRA_SerieA,2021,2021,regular_league,BRA,19/07/2021,00:30,Bragantino,Santos,2,2,D,Brazil,Serie A,4.18,3.49,1.86,,,,,,,4.7,3.69,1.93,4.25,3.63,1.91,2021
BRA_SerieA,2021,2021,regular_league,BRA,19/07/2021,00:30,Internacional,Juventude,1,0,H,Brazil,Serie A,5.53,3.33,1.72,,,,,,,6,3.56,1.8,5.72,3.33,1.78,2021
BRA_SerieA,2021,2021,regular_league,BRA,20/07/2021,00:00,America MG,Sport Recife,0,1,A,Brazil,Serie A,5.43,3.28,1.75,,,,,,,6.02,3.49,1.83,5.75,3.37,1.77,2021
BRA_SerieA,2021,2021,regular_league,BRA,21/07/2021,23:00,Cuiaba,Atletico GO,2,1,H,Brazil,Serie A,3.09,2.9,2.53,,,,,,,3.33,3,2.72,3.24,2.97,2.58,2021
BRA_SerieA,2021,2021,regular_league,BRA,24/07/2021,21:00,Gremio,America MG,1,1,D,Brazil,Serie A,4.28,3.26,1.92,,,,,,,4.68,3.53,2.01,4.47,3.31,1.97,2021
BRA_SerieA,2021,2021,regular_league,BRA,24/07/2021,23:00,Palmeiras,Fluminense,1,0,H,Brazil,Serie A,6.32,3.68,1.58,,,,,,,7.23,4.05,1.65,6.77,3.7,1.61,2021
BRA_SerieA,2021,2021,regular_league,BRA,25/07/2021,15:00,Atletico-MG,Bahia,3,0,H,Brazil,Serie A,5.36,3.78,1.64,,,,,,,6.43,4,1.71,5.69,3.87,1.66,2021
BRA_SerieA,2021,2021,regular_league,BRA,25/07/2021,20:00,Flamengo RJ,Sao Paulo,5,1,H,Brazil,Serie A,5.59,3.81,1.61,,,,,,,6.2,4.1,1.7,5.83,3.84,1.65,2021
BRA_SerieA,2021,2021,regular_league,BRA,25/07/2021,20:00,Fortaleza,Bragantino,1,0,H,Brazil,Serie A,2.76,3.04,2.69,,,,,,,2.9,3.2,2.85,2.8,3.11,2.82,2021
BRA_SerieA,2021,2021,regular_league,BRA,25/07/2021,22:15,Athletico-PR,Internacional,2,1,H,Brazil,Serie A,3.02,3.05,2.46,,,,,,,3.2,3.3,2.63,3.2,3.07,2.54,2021
BRA_SerieA,2021,2021,regular_league,BRA,25/07/2021,22:15,Santos,Atletico GO,0,1,A,Brazil,Serie A,4.83,3.33,1.8,,,,,,,5.26,3.47,1.92,5.26,3.43,1.8,2021
BRA_SerieA,2021,2021,regular_league,BRA,26/07/2021,00:30,Sport Recife,Ceara,0,0,D,Brazil,Serie A,2.36,2.87,3.43,,,,,,,2.58,3.1,3.84,2.44,2.87,3.63,2021
BRA_SerieA,2021,2021,regular_league,BRA,26/07/2021,22:00,Juventude,Chapecoense-SC,1,0,H,Brazil,Serie A,3.78,2.92,2.2,,,,,,,4.44,3.1,2.28,3.94,3,2.24,2021
BRA_SerieA,2021,2021,regular_league,BRA,27/07/2021,00:00,Cuiaba,Corinthians,1,2,A,Brazil,Serie A,2.65,2.77,3.09,,,,,,,2.81,2.9,3.32,2.75,2.84,3.16,2021
