league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,04/04/2026,17:00,Lugano,Thun,1,0,H,2.46,3.51,2.49,2.45,3.6,2.5,2.66,3.8,2.68,Switzerland,Super League,2.57,3.65,2.57,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,04/04/2026,19:30,Basel,Young Boys,3,3,D,2.84,3.62,2.16,3,3.7,2.1,3.15,3.85,2.32,Switzerland,Super League,3,3.8,2.25,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,06/04/2026,13:00,Grasshoppers,Sion,0,4,A,2.21,3.4,2.89,2.1,3.3,2.85,2.34,3.6,3.3,Switzerland,Super League,2.35,3.6,3.1,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,06/04/2026,15:30,Servette,Luzern,3,0,H,2.99,3.7,2.06,3,3.8,2.05,3.2,4,2.2,Switzerland,Super League,3.2,3.8,2.15,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,06/04/2026,15:30,St. Gallen,Zurich,2,1,H,5.44,4.61,1.45,5.75,4.75,1.45,6.6,5.2,1.5,Switzerland,Super League,6,4.8,1.5,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,11/04/2026,17:00,Winterthur,Grasshoppers,0,2,A,2.27,4.04,7.62,2.5,3.5,2.55,2.62,3.6,2.8,Switzerland,Super League,2.5,11,67,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,11/04/2026,17:00,Zurich,Lugano,0,1,A,1.87,3.73,3.56,1.81,3.9,3.7,1.95,4,4,Switzerland,Super League,2.1,4,3.75,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,12/04/2026,15:30,Luzern,St. Gallen,2,2,D,3.1,3.85,2,3.2,4,1.96,3.35,4.2,2.1,Switzerland,Super League,3.33,4,2.25,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,12/04/2026,15:30,Sion,Lausanne,3,0,H,3.88,3.42,1.87,4.33,3.4,1.81,4.4,3.7,1.92,Switzerland,Super League,4.33,3.6,2.1,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,12/04/2026,15:30,Young Boys,Servette,1,1,D,4.5,3.51,2.44,3.3,3.8,1.96,3.4,3.9,2.14,Switzerland,Super League,21,3.85,7.5,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,18/04/2026,19:30,Thun,Basel,3,1,H,3.66,4.01,1.77,3.9,4.1,1.71,,,,Switzerland,Super League,3.9,4.2,1.83,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,25/04/2026,17:00,Grasshoppers,Luzern,1,2,A,1.82,3.77,3.64,1.81,4,3.6,,,,Switzerland,Super League,1.92,4,4,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,25/04/2026,17:00,Lausanne,Zurich,3,0,H,4.01,3.95,1.69,4,3.8,1.61,,,,Switzerland,Super League,4.2,4.2,1.73,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,25/04/2026,19:30,Thun,Lugano,0,1,A,3.31,3.67,1.92,3.3,3.5,1.86,,,,Switzerland,Super League,3.45,3.8,2,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,26/04/2026,13:00,Basel,Sion,0,2,A,2.33,3.45,2.68,2.25,3.7,2.7,,,,Switzerland,Super League,2.5,3.7,2.8,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,26/04/2026,15:30,Servette,Winterthur,5,3,H,6.14,4.82,1.39,5.75,5.25,1.41,,,,Switzerland,Super League,7,5.25,1.44,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,26/04/2026,15:30,Young Boys,St. Gallen,1,2,A,3.36,3.99,1.84,3.3,4.2,1.81,,,,Switzerland,Super League,3.5,4.33,1.9,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,02/05/2026,17:00,Lausanne,Luzern,1,3,A,2.42,3.66,2.47,2.35,3.75,2.55,,,,Switzerland,Super League,2.6,3.8,2.62,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,02/05/2026,17:00,Winterthur,Zurich,2,2,D,2.67,3.57,2.28,2.65,3.6,2.32,,,,Switzerland,Super League,2.8,3.8,2.35,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,02/05/2026,19:30,Basel,Thun,3,1,H,2.33,3.64,2.58,2.25,3.6,2.75,,,,Switzerland,Super League,2.45,3.9,2.75,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,03/05/2026,13:00,St. Gallen,Sion,0,3,A,2.8,3.59,2.17,2.7,3.5,2.1,,,,Switzerland,Super League,3,3.8,2.25,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,03/05/2026,15:30,Grasshoppers,Servette,0,2,A,2.18,3.52,2.87,2.2,3.7,2.82,,,,Switzerland,Super League,2.28,3.7,3.1,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,03/05/2026,15:30,Lugano,Young Boys,1,0,H,3.01,3.7,2.06,3.1,3.9,2.01,,,,Switzerland,Super League,3.2,4,2.3,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,09/05/2026,17:00,Winterthur,Lausanne,2,1,H,2.4,3.57,2.53,2.5,3.6,2.5,2.64,3.85,2.66,Switzerland,Super League,2.5,3.7,2.75,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,09/05/2026,17:00,Zurich,Grasshoppers,2,1,H,2.54,3.33,2.52,2.45,3.4,2.65,2.74,3.45,2.78,Switzerland,Super League,2.75,3.5,2.71,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,09/05/2026,19:30,Luzern,Servette,3,3,D,2.85,3.64,2.14,2.85,3.8,2.15,3.1,3.95,2.32,Switzerland,Super League,3.05,3.8,2.25,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,10/05/2026,13:00,Lugano,St. Gallen,1,2,A,2.87,3.54,2.17,2.85,3.7,2.15,3.2,3.8,2.3,Switzerland,Super League,3,3.7,2.25,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,10/05/2026,15:30,Sion,Thun,2,0,H,5.17,4.29,1.51,5.25,4.5,1.49,6,4.7,1.58,Switzerland,Super League,5.66,4.5,1.56,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,10/05/2026,15:30,Young Boys,Basel,3,0,H,3.46,4.08,1.8,3.6,4.33,1.76,3.9,4.5,1.85,Switzerland,Super League,3.75,4.33,1.93,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,12/05/2026,19:30,Grasshoppers,Winterthur,3,2,H,3.01,3.52,2.12,3,3.6,2.15,3.25,3.75,2.3,Switzerland,Super League,3.3,3.65,2.2,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,12/05/2026,19:30,Luzern,Zurich,1,0,H,5.72,4.77,1.42,6.25,5.25,1.37,6.4,5.2,1.52,Switzerland,Super League,6.75,5.25,1.5,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,12/05/2026,19:30,Servette,Lausanne,2,0,H,3.68,3.8,1.8,3.6,3.7,1.71,4.3,4.1,1.88,Switzerland,Super League,4,4,1.87,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,14/05/2026,15:30,Basel,St. Gallen,1,3,A,3.07,3.87,1.99,3.5,3.8,1.91,3.35,4.3,2.04,Switzerland,Super League,3.5,4.2,2.12,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,14/05/2026,15:30,Sion,Lugano,2,2,D,3.48,3.35,1.98,3.7,3.4,1.96,3.8,3.55,2.14,Switzerland,Super League,3.75,3.5,2.05,,,,2025/2026
SUI_SuperLeague,2025/26,pre_or_post_split_unverified,SWZ,14/05/2026,15:30,Thun,Young Boys,3,8,A,2.77,3.87,2.12,2.82,3.8,2.15,3,4.2,2.28,Switzerland,Super League,3,4,2.2,,,,2025/2026
